Date,Symbol,Name_of_Company,VGM_Ratings,Value,Growth,Momentum,Low_Risk,Sector,Industry,Open,High,Low,Close,Prev_Close,Change,Change%,Volume,Avg_Vol_20D,52_Week_High,52_Week_Low,1W_Return,1M_Return,3M_Return,6M_Return,YTD_Performance,1Y_Return,Marketcap,PB_Ratio,PS_Ratio,PE_Ratio,Dividend_Yield,Price-to-Free-Cash-Flow_Ratio,FCF_Yield,EV-to-EBITDA,Revenue_Growth,EPS_Growth,Operating_Income_Growth,FCF_Growth,Asset_Growth,ROE,ROCE,Short_Term_Momentum,Medium_Term_Momentum,Long_Term_Momentum,Short_Term_Industry_Momentum,Medium_Term_Industry_Momentum,Long_Term_Industry_Momentum
2024-10-21,BEN,Franklin Resources Inc,3,7,1,1,5,Financial Services,Asset Management,20.88,20.97,20.5,20.54,20.98,-0.44,-2.1,4943100,3911330.0,30.32,18.95,2.14,5.33,-6.47,-21.99,-29.87,-17.84,10608910000.0,3.0,3.5,3.0,2.5,2.5,3.0,3.0,0.0,3.0,2.5,3.0,3.0,2.5,2.0,0.5,0.5,1.0,0.5,0.5,0.5
2024-10-21,CRGY,Crescent Energy Co,3,10,1,4,4,Energy,Oil & Gas Exploration & Production,12.57,12.59,12.25,12.3,12.42,-0.12,-0.97,1774400,5097075.0,13.85,9.88,-8.62,18.61,3.45,16.15,-4.35,16.59,1371654192.0,3.0,3.0,3.0,3.0,2.5,4.0,3.0,0.0,4.0,0.0,3.5,3.0,3.0,2.5,2.5,2.5,1.5,4.5,5.0,4.5
2024-10-21,DDOG,Datadog Inc,3,1,8,5,4,Technology,Software - Application,126.12,128.8,124.93,125.81,128.12,-2.31,-1.8,3279000,3040090.0,138.61,77.81,-3.08,16.36,5.25,-4.06,9.32,46.29,42142276620.0,2.0,2.5,2.0,2.5,2.5,3.0,3.0,3.0,3.0,2.5,0.0,3.0,3.0,2.5,3.0,2.0,3.0,3.0,2.5,3.5
2024-10-21,ROP,Roper Technologies Inc,3,3,4,4,8,Industrials,Industrial - Machinery,555.81,558.47,551.14,556.8,557.62,-0.82,-0.15,422000,431730.0,579.1,474.46,0.95,0.81,1.76,2.0,4.17,21.23,59635422000.0,3.0,0.5,2.0,2.5,2.5,3.0,1.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.0,2.5,2.5,1.5,3.0,2.0
2024-10-21,CCRN,Cross Country Healthcare Inc,3,10,3,1,2,Healthcare,Medical - Care Facilities,12.74,12.81,11.97,12.02,12.87,-0.85,-6.6,783300,1297105.0,23.64,11.97,-2.51,-13.4,-18.62,-40.32,-48.46,-50.51,408878400.0,3.0,3.5,0.0,2.5,3.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
2024-10-21,INZY,Inozyme Pharma Inc,3,2,7,4,2,Healthcare,Biotechnology,5.48,5.59,5.28,5.28,5.54,-0.26,-4.69,172200,189965.0,7.8,2.69,1.93,0.38,8.87,0.0,21.94,-20.36,327064108.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.5,2.5,2.5,2.5
2024-10-21,SEMR,SEMrush Holdings Inc,3,2,6,5,3,Technology,Software - Application,13.71,14.0,13.51,13.53,13.67,-0.14,-1.02,253300,367730.0,16.42,7.36,2.81,0.74,-2.52,21.24,2.66,59.55,1972484493.0,2.5,3.0,2.0,2.5,2.5,3.0,3.0,3.0,0.0,3.5,0.0,3.0,3.0,2.5,2.0,2.5,3.5,2.0,3.0,4.0
2024-10-21,IIIV,i3 Verticals Inc,3,6,2,4,5,Technology,Software - Infrastructure,22.92,23.1,22.72,22.99,22.88,0.11,0.48,202400,266580.0,25.51,17.54,1.68,6.63,15.12,24.47,9.48,1.77,539381277.0,3.0,3.5,0.0,2.5,3.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.5
2024-10-21,SHO,Sunstone Hotel Investors Inc,3,1,6,3,9,Real Estate,REIT - Hotel & Motel,10.28,10.29,10.13,10.27,10.28,-0.01,-0.1,2784600,2602875.0,11.59,9.03,-1.15,4.8,1.38,-3.57,-4.47,-2.1,2082324660.0,3.0,2.0,2.0,2.5,0.5,2.0,2.0,3.0,2.5,0.0,2.0,3.0,2.5,1.5,2.0,1.5,2.0,3.0,4.0,2.5
2024-10-21,LOB,Live Oak Bancshares Inc,3,1,6,8,3,Financial Services,Banks - Regional,49.56,49.56,47.46,47.46,49.34,-1.88,-3.81,240900,151100.0,50.57,26.11,0.44,13.7,44.34,32.9,5.8,128.17,2136759494.0,2.0,3.0,2.5,1.5,3.0,3.0,2.5,3.0,3.0,2.5,0.0,3.0,3.0,3.0,4.0,3.5,4.0,4.0,1.5,3.0
2024-10-21,ARVN,Arvinas Inc,3,8,4,3,3,Healthcare,Biotechnology,27.02,27.3,25.63,25.76,27.11,-1.35,-4.98,384400,500985.0,53.08,13.57,-1.42,0.98,-2.61,-44.36,-37.93,6.4,1853582000.0,2.5,3.0,0.0,2.5,2.5,3.5,0.0,2.5,3.0,3.0,3.0,3.0,0.0,0.0,1.5,1.0,3.0,1.5,1.0,3.0
2024-10-21,ALKT,Alkami Technology Inc,3,4,1,8,6,Technology,Software - Application,36.41,38.81,36.41,38.21,36.34,1.87,5.15,1765100,458580.0,38.81,17.32,12.78,32.35,46.06,55.83,64.34,193.92,3754421978.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.5,0.0,0.0,3.0,4.0,4.5,2.5,4.5,5.0
2024-10-21,AVTR,Avantor Inc,3,2,3,6,8,Basic Materials,Chemicals - Specialty,24.67,24.86,24.31,24.49,24.73,-0.24,-0.97,4988800,4895990.0,28.0,16.63,-1.05,-7.48,11.22,3.2,7.65,19.0,16638505999.0,3.0,3.0,2.0,2.0,2.5,3.0,2.5,2.5,3.0,2.5,3.0,0.0,3.0,2.5,4.5,2.0,2.5,4.5,2.5,2.5
2024-10-21,PPBI,Pacific Premier Bancorp Inc,3,5,2,5,6,Financial Services,Banks - Regional,26.78,26.84,25.47,25.53,26.82,-1.29,-4.81,384100,463775.0,30.13,17.86,-1.54,7.0,20.03,3.7,-11.45,40.89,2415857971.0,3.0,3.0,2.5,3.5,2.5,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.5,3.0,2.0,3.5,2.5,1.5,1.5,1.0
2024-10-21,HOPE,Hope Bancorp Inc,3,4,1,7,6,Financial Services,Banks - Regional,13.26,13.26,12.64,12.65,13.24,-0.59,-4.46,2489000,739660.0,13.59,8.15,-1.25,4.37,25.87,17.57,5.5,64.07,1525198926.0,3.0,3.0,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,2.5,4.0,4.0,2.0,2.0,3.0
2024-10-21,THRM,Gentherm Inc,3,3,3,1,7,Consumer Cyclical,Auto - Parts,42.13,42.16,40.3,40.36,41.17,-0.81,-1.97,199600,248560.0,62.93,38.21,-5.41,-9.91,-20.71,-16.28,-22.58,-30.39,1272727657.0,2.5,3.0,2.5,2.0,2.5,3.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,3.0,0.5,1.0,0.5,1.5,2.0,2.5
2024-10-21,APPF,AppFolio Inc,3,1,10,2,4,Technology,Software - Application,201.14,202.51,199.28,200.6,201.14,-0.54,-0.27,201800,216335.0,274.56,164.29,-11.35,-9.14,-14.43,-10.17,18.55,40.63,7270307010.0,1.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,0.0,2.5,2.5,3.0,3.0,3.0,0.5,1.5,2.0,0.5,1.5,2.5
2024-10-21,ALTR,Altair Engineering Inc,3,5,2,6,5,Technology,Software - Infrastructure,95.19,96.37,94.15,95.18,95.66,-0.48,-0.5,325400,271430.0,101.39,57.59,0.38,10.47,-1.82,9.58,21.89,38.87,7957714260.0,2.5,1.0,0.0,2.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,3.5,2.5,3.5,4.0
2024-10-21,PECO,Phillips Edison & Co Inc,3,1,1,6,10,Real Estate,REIT - Retail,37.3,37.3,36.56,36.64,37.33,-0.69,-1.85,707000,551440.0,39.08,30.62,1.13,-2.79,13.23,6.08,0.0,23.08,4484406240.0,3.0,2.5,2.5,1.5,3.0,2.5,3.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,3.5,3.0,2.0,2.0,1.5,0.5
2024-10-21,MTTR,Matterport Inc,3,7,2,8,3,Technology,Software - Application,4.76,4.85,4.71,4.79,4.8,-0.01,-0.21,1239800,1471205.0,4.99,1.73,0.21,9.61,20.65,112.89,84.94,68.66,1520644800.0,3.0,3.0,0.0,2.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,3.5,2.5,5.0,4.0
2024-10-21,INTU,Intuit Inc,3,6,2,3,6,Technology,Software - Application,608.23,615.62,607.11,613.93,613.29,0.64,0.1,1057900,1282940.0,676.62,473.56,-0.45,-3.11,3.25,-4.16,1.68,42.27,171900400000.0,2.5,2.5,0.0,3.0,2.5,3.0,3.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,1.5,2.0,2.0,1.5,2.5,3.0
2024-10-21,SBCF,Seacoast Banking Corp of Florida,3,3,4,6,7,Financial Services,Banks - Regional,27.77,27.77,26.69,26.76,27.83,-1.07,-3.84,335900,364065.0,29.98,19.04,0.49,0.68,17.47,10.67,-4.67,35.7,2257808570.0,3.0,3.0,2.5,2.5,2.5,3.0,0.0,3.0,3.0,0.0,3.0,2.5,2.5,3.0,2.0,3.5,3.0,1.5,1.5,1.5
2024-10-21,ED,Consolidated Edison Inc,3,2,1,9,10,Utilities,Regulated Electric,106.79,107.1,105.94,106.26,106.76,-0.5,-0.47,1405800,1707950.0,107.1,85.85,3.85,1.23,17.27,18.5,14.99,6.89,36744957000.0,3.0,3.0,2.5,2.5,2.0,3.5,2.0,0.0,0.0,0.0,3.0,3.0,1.5,1.0,5.0,4.5,3.5,4.5,2.5,3.0
2024-10-21,ZUMZ,Zumiez Inc,3,5,3,7,4,Consumer Cyclical,Apparel - Retail,22.21,22.29,21.64,22.03,22.35,-0.32,-1.43,170600,233810.0,31.37,12.9,-1.08,-4.63,23.76,28.16,9.01,38.9,424826520.0,3.0,3.0,0.0,2.5,0.0,0.0,2.0,3.5,3.0,3.5,2.5,3.0,0.0,0.0,2.5,4.5,3.0,3.0,5.0,3.0
2024-10-21,WSBC,Wesbanco Inc,3,4,3,5,7,Financial Services,Banks - Regional,31.44,31.44,30.41,30.5,31.46,-0.96,-3.05,441400,306625.0,34.85,23.0,1.23,0.36,15.57,8.27,-2.52,37.88,1815417096.0,3.0,3.0,2.5,3.5,2.0,2.5,0.0,3.0,0.0,0.0,0.0,3.0,2.5,3.0,1.5,3.0,3.0,0.5,0.5,1.0
2024-10-21,GT,Goodyear Tire & Rubber Co,3,7,6,1,2,Consumer Cyclical,Auto - Parts,8.63,8.71,8.23,8.25,8.68,-0.43,-4.95,6267600,5913380.0,15.24,7.27,-3.85,8.13,-30.03,-38.84,-41.94,-29.61,2367750000.0,3.5,3.0,3.0,2.0,0.0,0.0,2.5,2.5,3.5,2.5,2.5,3.0,2.5,3.0,0.5,0.5,0.5,0.5,0.5,2.0
2024-10-21,SBGI,Sinclair Inc,3,5,5,7,2,Communication Services,Entertainment,17.16,17.33,16.76,16.78,17.19,-0.41,-2.39,301900,364185.0,17.98,9.69,-5.09,28.58,43.42,12.69,24.3,6.0,1109989513.0,2.5,3.5,2.5,5.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,3.0,2.5,3.5,3.5,3.5,3.0,4.0,4.5
2024-10-21,KIND,Nextdoor Holdings Inc,3,7,3,5,3,Communication Services,Internet Content & Information,2.5,2.53,2.46,2.47,2.51,-0.04,-1.59,495100,693185.0,2.99,1.32,-1.59,8.81,-1.2,52.47,41.95,2.49,958582300.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,3.5,0.0,0.0,2.5,0.0,0.0,0.0,2.0,3.0,2.5,2.5,4.0,2.5
2024-10-21,WFRD,Weatherford International PLC,3,2,10,1,3,Energy,Oil & Gas Equipment & Services,86.36,86.47,84.11,84.73,85.22,-0.49,-0.57,1358400,1004790.0,135.0,82.16,-10.18,-3.6,-25.06,-0.13,-11.07,39.61,6202236000.0,0.5,2.5,2.5,2.0,2.5,2.5,3.0,2.5,3.0,2.5,2.5,2.5,3.5,5.0,0.5,1.0,1.5,0.5,1.5,3.0
2024-10-21,SATS,EchoStar Corp,3,6,3,9,1,Technology,Communication Equipment,25.27,25.62,24.46,24.61,25.38,-0.77,-3.03,1341100,2060655.0,30.08,9.53,-1.36,14.47,35.07,87.72,56.65,62.66,6683879120.0,3.0,3.0,0.0,2.5,2.5,3.0,2.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,4.5,5.0,4.0,3.0,4.5,3.0
2024-10-21,MTZ,MasTec Inc,3,3,1,10,5,Industrials,Engineering & Construction,127.0,129.0,126.08,128.2,127.15,1.05,0.83,403000,653085.0,130.22,44.65,0.64,24.73,17.2,88.5,72.96,41.89,10012275400.0,3.0,3.0,2.5,2.5,3.0,3.0,2.5,2.5,2.5,5.0,3.0,0.0,2.5,2.5,4.5,4.5,4.5,2.5,3.5,3.0
2024-10-21,SVRA,Savara Inc,3,2,6,2,3,Healthcare,Biotechnology,3.73,3.8,3.54,3.57,3.76,-0.19,-5.05,815900,933520.0,5.7,3.12,-5.31,-18.86,-12.07,-24.2,-18.31,87.89,653650999.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.5,0.5,2.0
2024-10-21,RCKT,Rocket Pharmaceuticals Inc,3,2,7,2,3,Healthcare,Biotechnology,18.67,18.87,17.41,17.62,18.82,-1.2,-6.38,724900,1016865.0,32.53,15.98,2.98,-10.06,-22.92,-38.48,-40.27,-15.81,1650871339.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,0.5,1.0
2024-10-21,WTRG,Essential Utilities Inc,3,3,1,6,9,Utilities,Regulated Water,40.55,40.76,40.15,40.38,40.55,-0.17,-0.42,713600,1318620.0,41.78,32.42,3.12,1.64,9.28,14.07,6.77,-6.03,11046635460.0,3.0,3.0,2.0,3.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.5,3.0,2.5,2.0,4.0,3.0,2.0,3.0,4.5
2024-10-21,WWW,Wolverine World Wide Inc,3,2,1,10,3,Consumer Cyclical,Apparel - Footwear & Accessories,17.07,17.08,16.19,16.42,17.15,-0.73,-4.26,1050900,1464750.0,18.51,7.52,-0.61,19.77,27.98,89.83,90.05,-2.32,1313600000.0,2.5,3.5,2.5,4.0,3.0,2.5,1.5,3.0,4.5,4.0,2.5,0.0,3.0,1.5,4.5,4.5,4.5,5.0,5.0,4.5
2024-10-21,SSTK,Shutterstock Inc,3,2,7,1,4,Communication Services,Internet Content & Information,30.33,30.67,29.27,29.5,30.34,-0.84,-2.77,569900,460605.0,54.41,29.27,-6.23,-12.23,-26.42,-33.63,-38.03,-46.11,1053418470.0,2.5,3.0,2.5,5.0,3.0,3.0,2.5,2.5,0.0,2.5,3.5,0.0,3.0,3.0,0.5,0.5,1.0,0.5,0.5,1.0
2024-10-21,DHC,Diversified Healthcare Trust,3,5,3,6,3,Real Estate,REIT - Healthcare Facilities,3.68,3.72,3.51,3.52,3.7,-0.18,-4.86,680300,1039100.0,4.24,1.69,-4.35,7.32,27.08,32.33,-1.95,300.0,844820780.0,4.0,4.0,0.0,1.5,0.5,2.0,3.0,2.5,0.0,2.5,3.0,0.0,0.0,0.0,3.0,3.5,3.5,2.0,1.5,3.5
2024-10-21,HLIO,Helios Technologies Inc,3,7,1,4,4,Industrials,Industrial - Machinery,49.01,49.01,47.98,48.35,49.12,-0.77,-1.57,188500,164770.0,54.06,37.5,-0.31,19.32,-1.85,19.86,8.21,-10.76,1608208000.0,3.0,3.0,2.5,2.5,3.0,3.0,3.0,3.0,3.0,2.5,2.5,0.0,2.5,2.5,3.5,2.5,1.0,3.5,2.5,0.5
2024-10-21,DSGR,Distribution Solutions Group Inc,3,4,1,7,6,Industrials,Industrial - Distribution,39.99,40.36,39.54,39.93,40.17,-0.24,-0.6,37600,58315.0,41.47,22.91,0.5,17.96,28.97,21.44,27.86,72.45,1867139008.0,3.5,3.0,0.5,2.0,3.0,3.0,3.0,2.5,3.0,2.5,5.0,3.0,1.5,1.5,4.5,3.0,2.5,5.0,4.5,2.0
2024-10-21,OABI,OmniAb Inc,3,2,1,2,5,Healthcare,Biotechnology,4.08,4.08,3.89,4.03,4.08,-0.05,-1.23,209700,271700.0,6.72,3.56,-0.25,-6.06,-4.5,-28.8,-35.52,22.12,408867680.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,2.5,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5,1.0,1.0
2024-10-21,BJRI,BJ's Restaurants Inc,3,5,2,4,3,Consumer Cyclical,Restaurants,36.45,36.45,35.47,35.68,36.61,-0.93,-2.54,282000,341920.0,38.87,22.35,4.6,25.68,2.23,2.44,1.13,16.41,831665120.0,3.0,3.0,2.5,2.0,0.5,3.0,3.0,2.5,3.0,2.5,2.5,0.0,3.0,2.5,1.5,2.0,3.5,1.5,3.0,4.0
2024-10-21,VAC,Marriott Vacations Worldwide Corp,3,8,2,1,5,Consumer Cyclical,"Gambling, Resorts & Casinos",79.29,80.08,77.29,77.35,79.36,-2.01,-2.53,310500,319740.0,108.57,67.28,5.04,11.39,-12.16,-6.34,-12.61,-38.13,2738190000.0,3.0,3.5,2.5,4.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,2.5,0.5,0.5,0.5,0.5,0.5,0.5
2024-10-21,HCAT,Health Catalyst Inc,3,8,2,6,2,Healthcare,Medical - Healthcare Information Services,8.64,8.66,8.2,8.6,8.66,-0.06,-0.69,665400,384085.0,11.41,5.42,5.65,9.55,36.08,-10.51,-5.7,-12.78,510605640.0,3.5,3.5,0.0,2.5,0.0,0.0,0.0,2.5,3.0,2.5,0.0,0.0,0.0,0.0,3.5,4.0,1.5,4.5,4.5,4.0
2024-10-21,TWLO,Twilio Inc,3,6,4,6,3,Communication Services,Internet Content & Information,70.74,71.4,70.4,70.57,70.85,-0.28,-0.4,944700,1639255.0,78.16,49.86,0.41,23.22,26.72,2.07,-0.79,44.26,12012573879.0,2.5,3.0,0.0,2.5,3.0,3.5,2.0,2.5,3.0,3.0,2.5,0.0,0.0,0.0,4.0,2.5,2.0,3.5,3.0,2.0
2024-10-21,SIGI,Selective Insurance Group Inc,3,4,6,2,3,Financial Services,Insurance - Property & Casualty,98.44,98.94,96.94,96.97,98.68,-1.71,-1.73,849900,292895.0,109.58,81.0,3.23,8.99,5.86,-2.2,-3.12,-4.85,5905473000.0,2.5,3.0,0.0,2.5,3.0,3.0,2.5,3.0,0.0,5.0,3.5,0.0,0.0,5.0,1.5,1.0,1.0,1.0,0.5,0.5
2024-10-21,AOSL,Alpha & Omega Semiconductor Ltd,3,6,4,5,2,Technology,Semiconductors,37.79,37.79,35.9,36.58,37.84,-1.26,-3.33,177800,165695.0,47.45,19.38,-5.13,12.17,22.22,40.31,33.6,51.91,1056393820.0,3.0,3.0,0.0,2.5,0.0,0.0,3.0,2.5,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.5,2.5,3.0,5.0,3.0
2024-10-21,COOK,Traeger Inc,3,2,4,7,2,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3.18,3.24,3.08,3.12,3.21,-0.09,-2.8,171800,150270.0,3.97,1.97,-6.59,-6.31,26.32,51.46,20.46,1.96,396673134.0,3.0,3.0,0.0,2.0,2.5,3.5,2.5,3.5,3.0,5.0,3.0,0.0,0.0,3.0,4.0,3.5,2.0,4.0,4.5,2.5
2024-10-21,OSUR,OraSure Technologies Inc,3,9,3,2,4,Healthcare,Medical - Instruments & Supplies,4.13,4.14,4.06,4.1,4.15,-0.05,-1.2,509300,483325.0,8.45,3.92,0.0,-2.61,-4.43,-44.29,-50.48,-41.84,304793490.0,3.5,3.5,0.0,2.5,2.5,3.5,2.5,2.5,3.0,3.0,2.5,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.5
2024-10-21,SNDX,Syndax Pharmaceuticals Inc,3,2,1,4,4,Healthcare,Biotechnology,19.6,19.64,19.11,19.53,19.71,-0.18,-0.91,483600,796670.0,25.34,11.22,2.09,3.83,-5.65,-8.27,-10.66,-4.12,1666270158.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,2.5,2.5,3.0,3.0,0.0,0.0,0.0,1.0,1.5,4.0,1.0,1.5,3.5
2024-10-21,ALLY,Ally Financial Inc,3,8,1,3,3,Financial Services,Financial - Credit Services,35.22,35.77,34.4,34.67,35.01,-0.34,-0.97,5848600,4036455.0,45.46,22.54,-2.78,6.12,-12.82,-3.05,-1.95,36.98,10654507040.0,3.0,3.0,3.0,3.5,3.0,3.0,2.5,2.5,3.0,0.0,3.0,2.5,2.5,2.0,0.5,1.5,3.0,0.5,1.5,3.0
2024-10-21,LGIH,LGI Homes Inc,3,3,1,6,4,Consumer Cyclical,Residential Construction,114.94,115.16,109.1,109.33,115.31,-5.98,-5.19,104800,155700.0,136.89,84.0,-2.47,4.45,15.83,-7.75,-16.62,-6.38,2574468384.0,3.0,3.0,3.0,2.0,0.0,0.0,2.5,0.0,5.0,5.0,3.0,3.5,2.5,2.0,3.5,3.0,2.5,2.5,1.0,0.5
2024-10-21,RCUS,Arcus Biosciences Inc,3,2,2,5,3,Healthcare,Biotechnology,17.95,18.12,16.46,16.97,18.44,-1.47,-7.97,1063300,650395.0,20.31,12.95,-7.62,1.74,-0.18,11.5,-13.77,-9.78,1546878000.0,2.5,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,1.5,4.0,3.0,1.5
2024-10-21,PYCR,Paycor HCM Inc,3,9,1,2,4,Technology,Software - Application,14.27,14.41,14.15,14.25,14.36,-0.11,-0.77,470200,625075.0,24.77,10.92,7.22,1.86,20.56,-26.62,-32.14,-37.42,2539172516.0,3.0,3.0,0.0,2.5,2.5,3.0,3.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.0,0.5,0.5,3.0,1.0,0.5
2024-10-21,GPOR,Gulfport Energy Corp,3,3,4,3,8,Energy,Oil & Gas Exploration & Production,147.96,147.96,144.21,145.09,146.48,-1.39,-0.95,385100,215470.0,165.19,119.75,-3.24,3.97,-7.94,19.05,8.2,57.09,2631605760.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.0,3.5,3.5,5.0
2024-10-21,QLYS,Qualys Inc,3,3,8,1,4,Technology,Software - Infrastructure,122.78,125.19,122.15,124.16,123.21,0.95,0.77,401100,359775.0,206.35,119.32,-1.14,2.34,-10.15,-26.2,-35.29,7.61,4585212150.0,2.5,2.0,2.5,2.5,3.0,3.0,2.5,2.5,2.5,2.5,0.0,3.0,2.5,3.5,1.0,0.5,0.5,0.5,0.5,0.5
2024-10-21,EVCM,EverCommerce Inc,3,6,1,4,5,Technology,Software - Infrastructure,10.71,10.75,10.52,10.61,10.74,-0.13,-1.21,62800,77690.0,12.35,6.22,3.31,4.02,11.45,9.49,0.09,-16.52,1966642461.0,3.0,3.0,0.0,2.5,3.0,3.0,2.5,3.0,3.0,0.0,3.0,0.0,0.0,2.5,1.5,3.0,1.5,1.0,3.5,2.0
2024-10-21,ACTG,Acacia Research Corp,3,3,4,2,6,Industrials,Specialty Business Services,4.9,5.36,4.79,4.79,4.73,0.06,1.27,388500,288855.0,5.74,3.44,4.13,1.91,-9.79,25.72,22.19,19.75,480383054.0,3.0,1.5,0.0,2.0,0.0,0.0,2.5,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5,1.0,2.5,0.5,2.0,2.5
2024-10-21,LXP,LXP Industrial Trust,3,5,1,4,9,Real Estate,REIT - Industrial,9.76,9.76,9.53,9.55,9.8,-0.25,-2.55,1151800,1517955.0,10.57,7.75,-0.62,-5.82,8.77,7.42,-3.73,-3.34,2782908056.0,3.5,3.0,1.5,3.0,3.0,2.5,2.5,0.0,5.0,0.0,2.5,0.0,2.5,2.0,1.5,2.5,2.5,1.5,2.5,2.5
2024-10-21,AXON,Axon Enterprise Inc,3,1,6,10,9,Industrials,Aerospace & Defense,439.0,444.16,435.29,443.98,438.05,5.93,1.35,335500,507395.0,444.16,199.29,2.07,23.55,51.28,72.44,76.44,130.36,33525373780.0,1.5,0.5,1.5,2.0,2.5,3.0,0.5,3.0,0.0,3.0,3.0,3.5,3.0,2.5,5.0,4.5,5.0,5.0,4.5,4.5
2024-10-21,CBRL,Cracker Barrel Old Country Store Inc,3,9,4,2,3,Consumer Cyclical,Restaurants,50.47,50.61,49.26,50.09,50.47,-0.38,-0.75,770500,620795.0,83.52,34.88,12.46,37.69,6.06,-36.3,-35.23,-48.99,1112343446.0,3.0,3.0,2.5,5.0,2.5,3.5,3.0,2.5,3.5,3.5,3.0,2.5,3.0,2.5,2.0,0.5,0.5,2.0,1.0,0.5
2024-10-21,EVH,Evolent Health Inc,3,3,5,5,4,Healthcare,Medical - Healthcare Information Services,23.8,23.81,22.88,23.19,23.94,-0.75,-3.13,2154100,1719960.0,35.0,17.98,-14.3,-23.47,3.48,-21.2,-30.32,-34.04,2661908480.0,3.0,3.5,0.5,3.0,2.5,3.0,2.5,2.5,3.0,3.0,3.5,0.0,3.0,2.5,4.5,1.0,1.0,5.0,2.5,3.0
2024-10-21,ROCK,Gibraltar Industries Inc,3,6,3,2,4,Industrials,Construction,67.74,67.74,66.0,66.13,67.61,-1.48,-2.19,123800,160030.0,87.4,59.66,-1.49,0.67,-6.99,-20.4,-16.37,19.56,2022784439.0,2.5,3.0,3.0,2.0,2.5,2.5,3.5,3.5,2.5,2.5,0.0,3.0,3.0,2.5,1.0,1.0,2.0,0.5,1.0,0.5
2024-10-21,MYE,Myers Industries Inc,3,10,4,1,2,Consumer Cyclical,Packaging & Containers,13.1,13.16,12.94,13.03,13.08,-0.05,-0.38,261400,181125.0,23.63,12.21,0.62,-2.47,-14.11,-29.68,-33.62,-31.09,485194536.0,2.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,2.5,4.0,0.0,2.5,3.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5
2024-10-21,CARS,Cars.com Inc,3,2,5,2,6,Consumer Cyclical,Auto - Dealerships,15.93,15.99,15.61,15.64,15.97,-0.33,-2.07,365700,535150.0,21.24,14.82,-0.06,-8.16,-23.71,-14.72,-14.86,-16.5,1040591760.0,3.0,2.5,2.5,2.0,2.5,3.0,2.5,0.0,5.0,0.0,0.0,0.0,3.0,2.5,0.5,1.5,1.5,0.5,0.5,0.5
2024-10-21,FPI,Farmland Partners Inc,3,1,6,3,8,Real Estate,REIT - Specialty,11.07,11.28,11.02,11.12,11.04,0.08,0.72,441900,279220.0,13.12,9.7,3.93,9.23,-3.39,0.72,-9.45,4.02,531513759.0,2.5,1.0,0.0,2.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.0,1.5,0.5,1.5,0.5
