Date,Symbol,Name_of_Company,VGM_Ratings,Value,Growth,Momentum,Low_Risk,Sector,Industry,Open,High,Low,Close,Prev_Close,Change,Change%,Volume,Avg_Vol_20D,52_Week_High,52_Week_Low,1W_Return,1M_Return,3M_Return,6M_Return,YTD_Performance,1Y_Return,Marketcap,PB_Ratio,PS_Ratio,PE_Ratio,Dividend_Yield,Price_to_Free_Cash_Flow_Ratio,FCF_Yield,EV_to_EBITDA,Revenue_Growth,EPS_Growth,Operating_Income_Growth,FCF_Growth,Asset_Growth,ROE,ROCE,Short_Term_Momentum,Medium_Term_Momentum,Long_Term_Momentum,Short_Term_Industry_Momentum,Medium_Term_Industry_Momentum,Long_Term_Industry_Momentum
2024-12-30,EIX,Edison International,3,3,4,6,10,Utilities,Regulated Electric,79.59,79.89,78.68,79.68,79.79,-0.11,-0.14,2296959,2018590.0,88.77,63.15,2.25,-4.78,-5.56,17.38,10.15,10.44,30836160000.0,3.5,1.0,2.5,1.5,2.0,2.0,1.5,2.0,4.0,1.5,1.5,0.5,2.0,3.0,1.0,4.0,3.5,1.5,3.0,2.5
2024-12-30,CTRE,"CareTrust REIT, Inc.",3,5,3,5,10,Real Estate,REIT - Healthcare Facilities,26.91,27.12,26.57,26.8,27.06,-0.26,-0.96,2026859,2446072.0,33.15,20.1,-1.51,-11.64,-7.2,13.75,19.91,27.68,4273501200.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,0.5,1.0,4.0,1.5,5.0,2.5,1.5,0.5,3.0,4.0,2.0,3.5,4.0
2024-12-30,REFI,"Chicago Atlantic Real Estate Finance, Inc.",3,4,2,6,10,Real Estate,REIT - Mortgage,16.22,16.22,15.96,16.01,16.18,-0.17,-1.05,312684,143205.0,16.75,14.82,1.39,1.91,3.29,4.16,0.13,4.71,314199291.0,4.5,3.5,1.5,4.5,0.5,0.5,5.0,2.0,3.0,0.5,0.5,0.5,1.0,5.0,3.5,3.0,2.5,5.0,5.0,5.0
2024-12-30,IBOC,International Bancshares Corporation,3,4,1,7,7,Financial Services,Banks - Regional,63.39,64.04,62.58,63.47,63.8,-0.33,-0.52,143664,298393.0,76.91,48.85,0.97,-10.47,5.27,20.51,17.73,29.24,3946387836.0,4.0,4.5,1.0,1.5,2.5,2.5,5.0,1.5,3.0,0.5,3.5,4.0,0.5,5.0,3.5,3.0,3.5,3.5,1.0,3.5
2024-12-30,OFG,OFG Bancorp,3,5,2,6,7,Financial Services,Banks - Regional,42.88,43.25,42.44,42.84,43.2,-0.36,-0.83,243096,341479.0,47.66,33.19,4.49,-2.12,-0.74,25.74,16.07,31.41,1994630400.0,4.5,3.0,2.0,4.0,4.0,4.0,2.5,2.0,4.0,1.0,4.0,3.5,0.5,0.5,2.0,3.0,3.5,1.0,1.5,3.0
2024-12-30,VAC,Marriott Vacations Worldwide Corporation,3,1,4,7,6,Consumer Cyclical,"Gambling, Resorts & Casinos",89.56,89.73,87.76,88.95,90.63,-1.68,-1.85,198719,261858.0,108.57,67.28,-1.27,-2.54,23.18,-8.99,0.5,-32.85,3148830000.0,0.5,0.5,0.5,5.0,5.0,5.0,2.0,0.5,1.5,5.0,4.5,4.0,3.0,0.5,4.5,2.5,2.5,5.0,3.0,3.0
2024-12-30,COLM,Columbia Sportswear Company,3,3,3,6,9,Consumer Cyclical,Apparel - Manufacturers,85.18,85.21,83.12,83.47,85.76,-2.29,-2.67,414700,477795.0,91.3,73.04,-4.78,-0.17,2.34,12.48,5.23,8.3,4823313950.0,2.5,3.5,1.5,3.5,5.0,5.0,2.5,0.5,0.5,5.0,5.0,1.0,3.0,2.5,3.0,3.0,2.5,2.5,2.5,3.5
2024-12-30,FMC,FMC Corporation,3,8,5,2,5,Basic Materials,Agricultural Inputs,49.0,49.01,47.71,48.45,49.01,-0.56,-1.14,1407449,1618594.0,68.72,47.71,1.23,-10.92,-24.19,-14.61,-25.28,-49.34,6057509700.0,4.0,2.5,4.5,1.0,3.0,3.0,4.5,0.5,2.0,5.0,2.0,2.5,3.5,2.5,0.5,1.0,1.0,0.5,1.5,1.5
2024-12-30,NWE,NorthWestern Corporation,3,3,5,5,9,Utilities,Diversified Utilities,52.67,53.63,52.35,53.55,53.0,0.55,1.04,310838,412989.0,57.49,46.15,2.0,-2.97,0.43,10.5,4.67,-7.69,3282722100.0,1.0,2.5,2.0,1.5,5.0,5.0,2.5,2.5,2.5,2.5,3.5,2.0,3.0,2.5,1.5,3.0,3.0,1.5,4.0,3.0
2024-12-30,IIIN,"Insteel Industries, Inc.",3,5,8,2,6,Industrials,Manufacturing - Metal Fabrication,27.5,27.59,26.74,26.8,27.55,-0.75,-2.72,82964,165310.0,38.89,26.74,-6.69,-11.05,-17.77,-21.45,-29.03,-14.54,522653600.0,2.0,1.5,4.5,4.0,3.5,3.0,2.0,4.5,3.5,1.0,3.0,3.5,4.5,3.5,1.0,1.0,0.5,0.5,0.5,0.5
2024-12-30,HTH,Hilltop Holdings Inc.,3,6,6,2,9,Financial Services,Banks - Regional,28.78,28.78,28.35,28.47,28.89,-0.42,-1.45,255510,316389.0,35.62,28.35,-1.28,-10.98,-9.16,-2.5,-18.21,-14.2,1848500160.0,2.0,2.0,4.0,4.0,0.5,0.5,5.0,4.0,0.5,0.5,0.5,3.5,4.0,5.0,1.0,1.5,1.0,0.5,0.5,0.5
2024-12-30,ACAD,ACADIA Pharmaceuticals Inc.,3,4,5,4,2,Healthcare,Biotechnology,16.78,16.81,16.52,16.69,16.95,-0.26,-1.53,5752677,1889553.0,31.82,14.15,-0.24,-0.48,6.44,-1.18,-45.92,-46.61,2770106060.0,3.0,1.5,2.5,5.0,1.5,1.5,2.5,3.0,3.0,3.5,0.5,4.0,3.0,2.0,3.5,2.5,0.5,4.0,3.0,0.5
2024-12-30,AMAL,Amalgamated Financial Corp.,3,3,1,8,7,Financial Services,Banks - Regional,33.49,33.71,33.05,33.53,33.72,-0.19,-0.56,88329,152628.0,38.19,21.33,0.9,-5.71,7.99,53.95,26.29,73.19,1027560380.0,4.0,3.0,0.5,4.5,2.0,2.0,1.0,2.0,2.5,3.5,2.5,3.5,0.5,2.0,3.5,4.0,3.5,3.5,3.0,4.0
2024-12-30,QGEN,Qiagen N.V.,3,2,5,5,10,Healthcare,Medical - Diagnostics & Research,44.66,45.11,44.3,44.71,44.99,-0.28,-0.62,684000,807036.0,47.44,39.03,0.88,8.34,-4.3,12.7,-0.64,-2.1,9939658940.0,2.0,3.5,1.0,5.0,1.0,1.0,2.0,2.5,0.5,5.0,2.5,5.0,3.0,2.5,2.5,3.5,2.5,3.5,4.5,3.0
2024-12-30,GNW,"Genworth Financial, Inc.",3,2,4,6,9,Financial Services,Insurance - Life,6.91,6.96,6.82,6.92,6.97,-0.05,-0.72,4754797,3473356.0,7.9,5.67,-0.57,-5.85,2.98,18.09,3.75,21.4,2981136000.0,0.5,0.5,2.0,5.0,2.0,1.5,1.0,1.5,1.5,2.5,0.5,5.0,4.0,3.5,3.0,3.5,2.5,3.0,3.0,1.5
2024-12-30,DJCO,Daily Journal Corporation,3,1,1,9,6,Technology,Software - Application,556.25,569.3,538.36,556.05,558.1,-2.05,-0.37,66445,14688.0,602.0,309.22,1.4,1.29,21.51,64.51,60.48,92.93,765695307.0,1.5,4.0,0.5,5.0,4.0,4.0,0.5,1.5,1.5,4.5,1.0,4.5,1.0,4.5,4.0,4.5,4.5,3.0,4.0,4.5
2024-12-30,CPK,Chesapeake Utilities Corporation,3,3,2,7,9,Utilities,Regulated Gas,120.57,121.21,119.3,120.57,120.83,-0.26,-0.22,44151,101377.0,134.2,98.25,1.83,-5.04,5.18,19.97,13.98,-1.79,2712945570.0,4.5,4.0,0.5,4.5,0.5,0.5,2.5,2.5,2.5,3.5,0.5,3.0,1.5,1.0,2.5,3.5,3.5,2.0,3.0,4.0
2024-12-30,OSBC,"Old Second Bancorp, Inc.",3,2,1,8,7,Financial Services,Banks - Regional,17.79,17.9,17.45,17.78,17.84,-0.06,-0.34,142292,236818.0,19.37,13.0,2.89,-3.68,11.4,33.18,15.98,16.51,797376957.0,2.5,1.0,0.5,4.5,0.5,0.5,2.0,1.5,2.5,3.5,0.5,2.0,1.0,1.5,4.5,4.0,3.5,5.0,2.5,3.5
2024-12-30,PCAR,PACCAR Inc,3,4,2,6,7,Industrials,Agricultural - Machinery,104.12,104.13,102.64,103.61,104.57,-0.96,-0.92,1600416,2172768.0,125.5,90.04,-3.63,-7.71,8.74,-12.21,7.06,16.64,54436694000.0,3.5,4.5,2.0,3.0,4.0,4.0,2.0,2.5,2.5,4.0,0.5,4.5,1.5,1.5,3.5,2.0,3.0,5.0,2.5,4.5
2024-12-30,ASO,"Academy Sports and Outdoors, Inc.",3,1,7,5,6,Consumer Cyclical,Specialty Retail,58.99,59.14,57.14,57.92,60.05,-2.13,-3.55,1916619,2110096.0,75.73,44.73,4.19,21.17,5.79,-3.0,-14.09,4.98,4072876480.0,1.5,2.0,1.0,4.5,3.0,3.0,1.0,4.5,4.0,1.0,3.0,4.0,3.5,3.5,3.0,3.0,1.5,2.5,3.5,2.0
2024-12-30,EQBK,"Equity Bancshares, Inc.",3,4,1,8,9,Financial Services,Banks - Regional,42.43,42.77,42.11,42.58,42.69,-0.11,-0.26,31130,84996.0,50.85,30.44,0.52,-9.83,9.18,32.85,26.09,58.11,649720640.0,3.5,2.5,0.5,4.5,1.5,1.5,5.0,3.0,0.5,4.5,2.0,3.5,0.5,2.5,3.5,4.0,4.0,3.0,3.0,4.5
2024-12-30,FFIC,Flushing Financial Corporation,3,2,6,4,3,Financial Services,Banks - Regional,14.09,14.18,13.9,14.06,14.18,-0.12,-0.85,231206,487129.0,18.59,10.74,-1.33,-19.93,4.54,26.78,-15.3,1.74,418172520.0,0.5,1.0,2.5,0.5,4.5,4.5,4.0,4.5,0.5,4.5,4.0,3.5,4.0,4.5,2.5,2.5,1.5,1.0,0.5,0.5
2024-12-30,SCVL,"Shoe Carnival, Inc.",3,3,7,3,5,Consumer Cyclical,Apparel - Retail,35.41,35.41,34.02,34.32,35.67,-1.35,-3.78,413542,467535.0,46.92,24.94,0.94,-3.0,-19.21,6.68,16.73,44.93,932165520.0,1.5,3.0,2.0,3.5,2.5,2.5,1.5,5.0,4.0,1.5,2.0,1.5,4.0,3.5,1.0,1.5,3.0,1.0,1.0,2.5
2024-12-30,SXT,Sensient Technologies Corporation,3,6,4,3,9,Basic Materials,Chemicals - Specialty,71.9,71.9,70.88,71.0,72.18,-1.18,-1.63,132837,180710.0,82.99,55.02,-2.74,-7.79,-4.21,2.81,7.84,2.35,2993289000.0,3.0,3.5,3.0,2.0,2.5,2.5,3.5,3.5,2.5,3.5,2.5,3.5,2.5,2.5,1.0,1.5,3.0,2.5,3.5,4.0
2024-12-30,IT,"Gartner, Inc.",3,6,1,6,9,Technology,Information Technology Services,481.33,487.49,478.15,485.45,486.96,-1.51,-0.31,315932,423638.0,559.0,411.15,0.88,-7.15,1.69,4.72,11.02,35.81,37614607800.0,4.5,5.0,2.5,5.0,3.0,3.0,3.5,5.0,1.5,1.5,2.5,4.0,0.5,1.0,2.0,3.0,3.0,2.0,2.5,3.0
2024-12-30,MRTN,"Marten Transport, Ltd.",3,7,6,1,8,Industrials,Trucking,15.48,15.59,15.33,15.5,15.6,-0.1,-0.64,315957,359471.0,21.33,15.33,-2.58,-8.18,-9.99,-8.88,-24.5,-24.72,1262273500.0,3.0,4.0,4.5,1.0,0.5,0.5,3.5,4.5,4.5,1.0,0.5,0.5,3.5,4.5,1.0,0.5,0.5,0.5,0.5,0.5
2024-12-30,CEG,Constellation Energy Corporation,3,4,1,7,3,Utilities,Renewable Utilities,223.52,229.0,222.25,226.32,226.54,-0.22,-0.1,1586382,2312218.0,288.75,109.44,0.51,0.91,16.09,22.07,96.37,133.58,70838160000.0,4.0,3.5,3.0,4.5,5.0,5.0,2.0,1.5,1.0,2.5,3.5,2.5,0.5,1.0,2.0,2.5,5.0,2.5,2.5,4.0
2024-12-30,MKL,Markel Corporation,3,1,2,8,9,Financial Services,Insurance - Property & Casualty,1719.63,1733.23,1710.03,1725.21,1740.35,-15.14,-0.87,26070,51914.0,1809.11,1342.66,1.47,1.03,10.31,20.89,20.1,20.78,22405302270.0,1.5,2.5,0.5,5.0,3.5,3.5,1.0,0.5,1.5,4.0,2.5,4.5,1.5,1.5,4.5,3.5,4.5,4.0,2.0,2.5
2024-12-30,MKTX,MarketAxess Holdings Inc.,3,7,2,4,4,Financial Services,Financial - Capital Markets,227.23,227.32,224.58,225.3,229.03,-3.73,-1.63,250652,477985.0,297.97,192.42,-1.4,-13.89,-4.34,9.93,-21.35,-15.59,8454833100.0,4.0,4.5,3.5,3.5,4.5,4.5,4.0,2.5,1.5,3.0,3.0,0.5,1.5,0.5,1.5,3.5,1.0,0.5,2.0,0.5
2024-12-30,FDX,FedEx Corporation,3,1,7,5,5,Industrials,Integrated Freight & Logistics,276.81,282.41,275.5,280.55,280.36,0.19,0.07,1376627,2131894.0,313.84,234.45,1.69,-4.72,-4.67,5.18,11.22,6.45,67893100000.0,0.5,2.0,1.0,3.5,3.5,4.0,0.5,3.5,3.0,2.5,3.5,1.0,4.0,3.5,3.0,1.5,3.0,4.5,2.0,4.0
2024-12-30,AX,"Axos Financial, Inc.",3,3,1,8,7,Financial Services,Banks - Regional,70.66,71.48,70.17,70.9,71.29,-0.39,-0.55,298986,417831.0,88.46,44.1,-0.31,-11.55,9.94,43.2,28.86,56.55,4126896435.0,4.0,2.5,0.5,5.0,4.0,4.0,0.5,3.0,2.5,4.0,3.0,4.0,0.5,1.0,4.0,3.5,3.5,4.0,2.0,4.0
2024-12-30,POOL,Pool Corporation,3,7,2,4,7,Industrials,Industrial - Distribution,343.42,344.41,337.58,339.32,345.1,-5.78,-1.67,283267,345443.0,422.73,293.51,-0.48,-5.59,-2.52,-9.18,-12.58,-6.07,12888391560.0,4.0,4.0,3.0,3.5,1.5,1.5,4.0,5.0,5.0,1.0,0.5,0.5,0.5,1.0,1.5,3.0,1.0,1.5,3.5,1.5
2024-12-30,NU,Nu Holdings Ltd.,3,10,1,3,4,Financial Services,Banks - Diversified,10.25,10.82,10.22,10.65,10.33,0.32,3.1,37731406,44917218.0,16.15,8.06,3.1,-24.25,-25.05,-2.74,31.0,38.31,51095217450.0,4.5,5.0,4.5,5.0,5.0,5.0,4.5,2.0,0.5,3.5,3.0,5.0,0.5,1.0,1.0,1.0,3.5,0.5,0.5,1.0
2024-12-30,LGIH,"LGI Homes, Inc.",3,5,6,2,5,Consumer Cyclical,Residential Construction,89.06,89.93,87.06,88.68,89.59,-0.91,-1.02,143405,215110.0,135.24,84.0,-1.76,-14.89,-16.81,-8.16,-32.37,-35.09,2084010949.0,1.5,2.5,2.5,5.0,5.0,5.0,4.5,1.5,2.0,3.5,2.0,3.5,4.0,4.5,1.0,2.0,1.0,3.5,2.5,0.5
2024-12-30,EXPO,"Exponent, Inc.",3,9,3,2,5,Industrials,Consulting Services,89.02,89.91,87.79,88.94,89.43,-0.49,-0.55,336808,253040.0,115.75,68.7,-2.18,-8.69,-14.23,13.34,-2.17,-7.81,4551682380.0,4.0,5.0,4.0,2.5,4.5,4.5,4.5,4.5,2.0,1.0,4.5,4.5,1.5,2.0,0.5,1.5,2.5,1.0,2.0,2.0
2024-12-30,CACI,CACI International Inc,3,4,6,3,7,Technology,Information Technology Services,401.99,407.02,400.01,402.23,406.17,-3.94,-0.97,157950,227430.0,588.26,314.06,0.58,-14.56,-14.16,10.25,23.27,15.84,8971337920.0,2.5,2.0,2.5,5.0,4.5,4.5,3.0,3.0,4.0,2.0,4.5,4.0,3.0,2.0,0.5,1.5,4.0,0.5,1.0,4.0
2024-12-30,BPOP,"Popular, Inc.",3,4,3,5,7,Financial Services,Banks - Regional,93.84,94.79,93.07,94.24,94.76,-0.52,-0.55,288397,525629.0,105.01,79.01,4.04,-1.93,-3.18,14.42,14.81,41.2,6767104496.0,3.5,2.0,2.5,3.5,3.0,3.0,0.5,3.0,4.0,2.0,1.0,0.5,1.5,3.0,2.0,2.5,3.5,0.5,0.5,3.5
2024-12-30,FBIZ,"First Business Financial Services, Inc.",3,3,2,7,7,Financial Services,Banks - Regional,45.93,46.42,45.93,46.15,45.87,0.28,0.61,29662,27397.0,52.22,32.56,2.6,-7.37,8.28,38.3,14.12,42.0,374332572.0,3.5,1.5,1.0,3.5,2.0,1.5,3.0,1.0,3.0,2.0,3.0,4.5,1.0,1.0,3.0,4.0,3.0,1.5,3.0,3.0
2024-12-30,EXR,Extra Space Storage Inc.,3,7,5,2,8,Real Estate,REIT - Industrial,147.4,147.77,145.71,147.25,148.09,-0.84,-0.57,823796,991083.0,184.87,131.02,3.44,-10.52,-15.23,6.91,-10.43,0.29,31172594701.0,3.5,3.5,4.0,3.0,2.0,2.0,3.5,2.5,2.0,1.0,3.0,3.5,3.0,3.0,0.5,1.5,1.5,3.5,4.0,4.0
2024-12-30,SNPS,"Synopsys, Inc.",3,8,2,3,4,Technology,Software - Infrastructure,485.99,491.56,478.84,486.74,490.91,-4.17,-0.85,656975,1400337.0,629.38,457.52,-1.34,-6.53,-11.19,-10.51,-2.45,7.75,302949694929.0,4.5,5.0,3.5,5.0,4.5,4.5,4.5,1.5,4.5,1.0,3.0,5.0,1.0,2.5,2.5,0.5,2.0,1.5,0.5,2.5
2024-12-30,SKX,"Skechers U.S.A., Inc.",3,2,5,5,5,Consumer Cyclical,Apparel - Footwear & Accessories,66.72,67.98,66.22,67.72,67.61,0.11,0.16,1075860,2018091.0,75.09,55.67,2.16,11.57,0.62,19.9,9.0,27.17,10281995320.0,1.0,1.5,1.5,5.0,5.0,5.0,2.0,1.5,3.0,1.5,4.0,5.0,3.5,3.5,3.0,2.0,3.0,3.0,2.5,2.5
2024-12-30,FN,Fabrinet,3,6,3,4,2,Technology,"Hardware, Equipment & Parts",215.72,217.26,212.31,214.76,219.47,-4.71,-2.15,187877,420089.0,278.38,159.69,-3.58,-8.55,-17.98,24.22,13.55,73.82,7774956280.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,1.5,4.0,2.5,4.0,4.5,1.5,1.0,2.0,1.5,3.0,1.0,1.0,2.0
2024-12-30,ECL,Ecolab Inc.,3,7,1,5,9,Basic Materials,Chemicals - Specialty,235.59,236.31,233.07,234.52,237.76,-3.24,-1.36,723759,1076006.0,262.61,193.46,-0.43,-4.37,-4.76,7.07,18.32,24.92,66509872000.0,4.5,4.5,3.0,4.0,4.5,4.5,3.5,2.0,1.5,5.0,3.5,4.5,1.0,1.0,1.0,2.0,4.0,2.5,3.5,5.0
2024-12-30,GO,Grocery Outlet Holding Corp.,3,7,6,1,2,Consumer Defensive,Grocery Stores,15.44,15.52,15.04,15.05,15.47,-0.42,-2.71,1524505,1403227.0,29.19,13.6,-9.34,-15.54,-15.02,-43.19,-44.71,-54.57,1480302950.0,1.5,3.5,3.0,5.0,5.0,5.0,4.5,3.5,1.0,5.0,5.0,2.5,4.0,4.5,1.5,0.5,0.5,1.0,0.5,1.0
2024-12-30,ENTG,"Entegris, Inc.",3,5,6,2,4,Technology,Semiconductors,100.07,100.17,97.95,99.54,101.77,-2.23,-2.19,2306038,1860608.0,147.57,94.92,1.66,1.91,-11.13,-24.4,-12.71,-3.84,15050049840.0,3.0,3.0,3.5,4.5,0.5,0.5,2.5,4.5,3.0,2.0,0.5,3.0,3.5,3.0,1.5,0.5,1.5,2.0,1.5,2.0
2024-12-30,IRWD,"Ironwood Pharmaceuticals, Inc.",3,3,7,3,1,Healthcare,Drug Manufacturers - Specialty & Generic,4.37,4.5,4.34,4.38,4.45,-0.07,-1.57,910372,2452216.0,15.7,3.06,12.89,4.04,-6.61,-43.77,-64.71,-58.83,699512280.0,5.0,2.0,0.5,5.0,2.5,2.5,2.5,3.0,0.5,3.0,4.0,1.5,5.0,0.5,3.0,1.0,1.0,3.5,0.5,0.5
2024-12-30,LSTR,"Landstar System, Inc.",3,6,5,2,10,Industrials,Integrated Freight & Logistics,172.13,173.04,171.1,172.46,174.32,-1.86,-1.07,122203,319433.0,200.43,165.39,-0.89,-5.67,-7.53,-2.15,-8.96,-15.07,6108533200.0,3.0,3.0,3.0,5.0,1.5,2.0,4.5,4.5,3.5,3.0,2.5,3.0,2.5,1.0,1.5,1.5,1.0,1.0,1.5,3.0
2024-12-30,PSX,Phillips 66,3,7,7,1,7,Energy,Oil & Gas Refining & Marketing,112.6,113.12,111.43,111.99,112.59,-0.6,-0.53,2555289,3131381.0,174.08,108.91,1.49,-14.45,-15.9,-30.36,-16.61,7.63,46733986950.0,3.5,4.0,4.5,2.5,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.5,4.0,4.5,1.0,0.5,1.0,0.5,2.0,3.0
2024-12-30,CLB,Core Laboratories N.V.,3,7,3,3,5,Energy,Oil & Gas Equipment & Services,16.77,17.35,16.61,17.07,16.74,0.33,1.97,292139,319946.0,25.13,13.82,-3.18,-12.6,-5.74,-1.78,-2.4,-30.33,800958540.0,4.5,4.0,3.5,5.0,4.0,4.0,4.0,1.0,1.0,5.0,3.5,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.5
2024-12-30,ZION,"Zions Bancorporation, National Association",3,2,1,8,7,Financial Services,Banks - Regional,54.3,54.65,53.49,54.32,54.68,-0.36,-0.66,794167,1304881.0,63.22,37.76,3.74,-8.72,13.93,34.42,23.06,43.32,7992536160.0,2.5,0.5,0.5,0.5,4.0,4.0,4.5,0.5,2.0,4.5,4.0,1.0,1.0,1.0,4.5,4.0,3.5,4.5,3.0,4.0
2024-12-30,HCA,"HCA Healthcare, Inc.",3,4,8,2,7,Healthcare,Medical - Care Facilities,300.39,303.0,296.74,298.42,302.52,-4.1,-1.36,833689,1339636.0,417.14,268.8,0.3,-12.99,-22.11,-7.5,8.39,4.01,76623214161.0,5.0,3.5,2.0,4.0,2.0,1.5,2.0,4.0,3.5,2.0,0.5,4.5,5.0,0.5,0.5,1.5,3.5,0.5,2.0,3.5
2024-12-30,EOG,"EOG Resources, Inc.",3,6,3,4,9,Energy,Oil & Gas Exploration & Production,120.71,121.32,119.48,120.58,120.4,0.18,0.15,2982266,3308069.0,139.67,108.94,2.0,-10.39,-3.71,-8.92,-0.84,-2.36,68007120000.0,4.0,4.0,3.0,3.5,2.5,2.5,3.0,4.0,3.5,2.5,2.5,3.0,1.5,1.0,2.5,1.5,2.5,2.5,3.0,3.0
2024-12-30,AWR,American States Water Company,3,6,2,4,10,Utilities,Regulated Water,77.77,78.35,77.07,78.04,77.97,0.07,0.09,104905,201539.0,87.5,66.03,-1.79,-8.24,-3.01,15.43,-3.01,-12.23,2931494560.0,4.5,2.5,3.0,3.0,5.0,5.0,3.5,4.0,4.0,1.0,2.0,5.0,0.5,0.5,1.5,3.0,2.0,3.5,4.5,4.0
2024-12-30,ODC,Oil-Dri Corporation of America,3,1,1,9,5,Basic Materials,Chemicals - Specialty,87.04,87.95,86.95,87.26,87.73,-0.47,-0.54,12167,30538.0,93.0,58.95,-2.98,28.14,34.27,26.46,26.52,36.84,472443092.0,1.5,1.0,0.5,1.5,5.0,5.0,0.5,0.5,0.5,5.0,5.0,1.0,1.0,0.5,5.0,4.5,3.5,5.0,5.0,5.0
2024-12-30,MCRI,"Monarch Casino & Resort, Inc.",3,1,3,7,9,Consumer Cyclical,"Gambling, Resorts & Casinos",77.8,78.36,76.73,78.36,78.09,0.27,0.35,73900,122635.0,89.06,64.5,-0.95,-5.79,7.09,11.07,14.11,12.04,1442137440.0,1.5,4.5,1.0,4.0,1.0,1.0,0.5,0.5,2.5,4.5,1.5,2.0,2.5,0.5,2.5,4.0,3.5,2.5,4.0,4.5
2024-12-30,PTC,PTC Inc.,3,3,3,5,9,Technology,Software - Application,183.15,184.35,181.44,183.66,184.5,-0.84,-0.46,491855,703255.0,203.09,163.3,-1.85,-3.34,4.97,3.27,8.91,27.9,22059953580.0,2.5,4.0,2.0,5.0,3.5,3.5,2.0,0.5,1.0,4.5,4.0,4.0,2.5,1.0,3.0,2.0,3.0,2.0,2.0,3.0
2024-12-30,PFBC,Preferred Bank,3,3,1,7,8,Financial Services,Banks - Regional,86.38,87.58,85.36,86.94,86.7,0.24,0.28,79876,80411.0,99.78,66.88,1.74,-7.18,11.09,20.4,18.35,39.44,1158723105.0,4.0,4.0,0.5,2.0,1.0,1.0,0.5,4.5,3.5,3.0,2.0,2.0,0.5,0.5,4.0,3.5,3.5,4.0,2.0,3.5
2024-12-30,CACC,Credit Acceptance Corporation,3,6,2,4,5,Financial Services,Financial - Credit Services,467.43,469.5,457.95,464.21,469.2,-4.99,-1.06,30556,55143.0,616.66,409.22,0.7,4.24,-0.81,-15.2,-14.05,-16.31,5698031523.0,3.5,3.0,2.5,5.0,2.0,2.0,4.5,2.0,0.5,1.0,1.5,4.5,2.0,3.0,3.5,1.0,1.5,2.5,0.5,1.0
2024-12-30,HRL,Hormel Foods Corporation,3,4,4,5,7,Consumer Defensive,Packaged Foods,31.75,31.77,31.11,31.2,31.85,-0.65,-2.04,1626290,2652132.0,36.86,28.51,-1.2,6.81,-2.35,-7.99,-4.88,-22.41,17101624800.0,2.5,3.5,2.5,4.0,2.5,2.5,2.0,1.0,1.5,4.0,1.5,4.0,3.0,2.5,2.5,2.5,2.0,3.5,3.5,3.5
2024-12-30,ULH,"Universal Logistics Holdings, Inc.",3,2,3,7,5,Industrials,Trucking,45.47,46.4,44.92,45.97,46.07,-0.1,-0.22,34374,44269.0,53.29,27.49,0.35,-5.93,16.53,38.88,61.24,44.56,1209838460.0,2.5,1.0,1.0,3.0,5.0,5.0,1.0,5.0,3.0,2.5,2.5,4.5,1.5,2.0,3.5,2.5,4.0,5.0,4.0,5.0
2024-12-30,CSGS,"CSG Systems International, Inc.",3,1,4,7,7,Technology,Software - Infrastructure,50.79,51.24,50.33,50.82,51.23,-0.41,-0.8,75118,184651.0,57.16,39.56,-1.22,-6.72,9.13,6.9,-4.33,-3.16,1441356840.0,2.5,1.0,1.0,4.5,1.5,1.5,1.0,4.0,2.0,1.5,4.0,3.0,2.0,2.0,3.5,4.0,2.0,3.0,4.0,2.5
2024-12-30,MGY,Magnolia Oil & Gas Corporation,3,6,3,4,7,Energy,Oil & Gas Exploration & Production,23.1,23.6,22.9,23.25,22.98,0.27,1.17,1379326,2043719.0,29.02,19.16,0.48,-13.41,-5.79,-11.23,8.19,10.35,4367721750.0,4.5,4.5,3.0,4.0,3.5,3.5,3.0,3.5,3.5,3.0,0.5,1.5,1.5,1.0,2.0,1.0,3.0,2.0,2.5,3.5
2024-12-30,BFST,"Business First Bancshares, Inc.",3,2,3,6,6,Financial Services,Banks - Regional,25.61,25.85,25.34,25.73,25.71,0.02,0.08,47351,115078.0,30.3,18.97,-0.35,-8.76,12.51,27.0,4.98,58.14,650081186.0,1.5,1.5,1.0,3.0,1.5,1.5,5.0,3.5,2.5,0.5,2.0,4.5,2.0,5.0,3.0,3.5,2.5,1.5,2.0,1.5
2024-12-30,GSBC,"Great Southern Bancorp, Inc.",3,3,3,6,7,Financial Services,Banks - Regional,59.09,60.17,59.09,59.77,60.02,-0.25,-0.42,23229,33687.0,68.02,48.19,-3.19,-5.58,4.91,18.19,-0.53,8.28,696679120.0,2.5,2.5,1.5,3.0,3.0,3.0,3.0,3.5,3.5,4.5,4.0,3.0,1.5,3.0,3.5,3.0,2.0,2.5,1.0,1.0
